0,10539
2,2001
0,8003
2,1250
0,2651
1,359
1,559
0,451
2,600
1,378
0,800
2,401
0,451
1,290
1,331
2,350
0,499
2,401
1,303
0,49
1,319
2,450
2,500
2,451
0,501
2,350
1,302
2,449
1,326
0,451
1,309
2,400
1,319
2,400
1,355
0,449
2,351
1,311
2,401
0,551
2,350
2,450
2,350
1,299
1,308
2,1050
1,351
1,286
2,1050
1,306
2,451
2,450
1,278
0,400
0,401
1,287
0,401
1,310
2,450
2,501
1,279
0,400
2,401
0,400
2,350
0,450
2,350
0,400
1,326
2,450
2,350
2,401
2,350
